nombre,url,modelo,categoria,precio,descripcion,opiniones,imagen
Cadenote Inox 8x100 mm.,https://www.accesorionautico.com/cancamos-cadenotes-cadenote-inox-c-28_396_399.html,[20233124],[Cadenote Inox],"4,50€","Cadenote en acero inoxidable con ojillo, arandela y tuerca hexagonal.,D1: 8 mm. A: 100 mm. B 90 mm D: 20 mm.,D1_ Ø eje,D   Ø interior ojo,C grosor anilla,B lomgitud rosca",9/10  (10 votos),https://www.accesorionautico.com/images/products/cancamo-6x40-milimetros-20233120.jpg
Mesa Plegable Ovoidal,https://www.accesorionautico.com/mesa-plegable-ovoidal-p-7316.html,[35260019],[Mesas],"57,95€","Mesa ovoidal plegable.,En vinilo con pies en aluminio.,600x950x660 mm alto.",9/10  (6 votos),https://www.accesorionautico.com/images/products/mesa-de-a-bordo-imnasa-eco-ovalada.jpg
Interruptor Automatico Nivel Imnasa,https://www.accesorionautico.com/accesorios-bombas-interruptores-terminales-c-24_131_343.html,[70250267-O],[Interruptores y Terminales],"10,50€","Fabricado en ABS con tratamiento anticorrosión.,Equipado con flotador y contactor exterior.,Utilizable para todo tipo de bombas de achique eléctricas.",9/10  (5 votos),https://www.accesorionautico.com/images/products/70250267.jpg
Liquido Para Inodoro 1 L,https://www.accesorionautico.com/inodoros-accesorios-accesorios-inodoros-c-345_351_355.html,[18300206-O],[Accesorios Inodoros],"6,75€","Liquido especial para inodoros.,Evita los malos olores y descompone.,1 Litro.",9/10  (9 votos),https://www.accesorionautico.com/images/products/ECO CLEAN WC.JPG
Interruptor Tirador 2 Posiciones Imnasa,https://www.accesorionautico.com/interruptores-paneles-interruptores-c-26_148_379.html,[44250021],[Interruptores],"6,99€","Interruptor palanca dos posiciones On/Off.,Fabricado en laton.,20 Amp. ,Diametro de anclaje 10 mm. Espesor maximo 30 mm.",10/10  (9 votos),https://www.accesorionautico.com/images/products/44250021.jpg
Escota 6 mm 200 metros Imnasa,https://www.accesorionautico.com/cabos-fondeo-amarre-escotas-c-18_90_217.html,[85310001],[Escotas],"133,00€","Escota en poliester de alta resistencia en color blanco y rojo con doble trenzado.,Rotura: 890 dan. Ø 6 mm. Servida en bobinas de 200 metros",9/10  (7 votos),https://www.accesorionautico.com/images/products/escot.jpg
Linterna 14 Leds Imnasa,https://www.accesorionautico.com/linterna-leds-imnasa,[50250235],[Linternas],"2,75€","Linterna de 14 leds impermeable,Medidas : 100 x 30 mm,Autonomia : 50 horas,pilas : 3 x AA no incluidas",0/10  (0 votos),https://www.accesorionautico.com/images/products/50250235.jpg
Driza 4 mm 200 metros Imnasa,https://www.accesorionautico.com/cabos-fondeo-amarre-drizas-c-18_90_218.html,[85300001],[Drizas],"71,00€"," ,Driza en poliester trevira de alta tenacidad garantizando resistencia a la abrasion y a los UV. Doble trenzado. Buena resistencia a la tracción. Alargamiento mínimo. Buena flexibilidad y amortiguación de los golpes. Se puede ajustar fácilmente. En color blanco y rojo.,Ø 4 mm. Servida en bobinas de 200 metros.",8/10  (10 votos),https://www.accesorionautico.com/images/products/drizaaa.jpg
Imprimacion IP-1 Primer IMNASA 0.75 L,https://www.accesorionautico.com/antifouling-pinturas-materiales-pintura-imprimaciones-c-22_1307_120.html,[18250250],[Imprimaciones],"17,95€","Imprimacion de clorocaucho con pasta de aluminio monocomponente, para mejorar la adherencia de pintura.",9/10  (5 votos),https://www.accesorionautico.com/images/products/ANTIFOULING IMNASA.jpg
Funda Defensa G2 Azul,https://www.accesorionautico.com/fundas-para-defensas-fundas-para-defensas-serie-c-21_1221_1223.html,[87250064],[Fundas para Defensas Serie G],"6,95€","Funda para defensas modelo G2, en color azul marino.,De larga duracion, sin costuras y con banda rigida que no permite el deshilado.,Longitud: 406 mm Diametro 115 mm.",9/10  (8 votos),https://www.accesorionautico.com/images/products/fundas g.jpg
Deslizador Torpedo Sea Rocket 2 Personas,https://www.accesorionautico.com/deslizador-torpedo-rocket-personas-p-11484.html,[87250308],[Deslizadores 2 Plazas],"136,00€","Interior de PVC reforzado y funda de nylon.,Largo: 193 cm",0/10  (0 votos),https://www.accesorionautico.com/images/products/87250308.jpg
Ancla Yate 2 Kg Imnasa,https://www.accesorionautico.com/anclas-anclas-yate-c-18_88_201.html,[16400020],[Anclas Yate],"9,95€","Ancla Yate 2 Kg Imnasa. El modelo Yate está construido con chapa de acero galvanizado en caliente. Se introduce en cualquier fondo, con un gran poder de agarre.,Ningún riesgo de bloqueo de la caña.,Mod. de 2 Kg de peso",9/10  (4 votos),https://www.accesorionautico.com/images/products/ancla2.jpg
"Aro Salvavidas 62,5 cm SOLAS 2.5 kg Imnasa",https://www.accesorionautico.com/salvavidas-solas-imnasa,[90250099-O],"[Aros , Herraduras y Soportes Salvavidas]","29,95€","Aro salvavidas homologado por la D.G.M.M. 96/98EC. Diseñado para uso profesional o en embarcaciones de recreo. Tiene una superficie de polietileno en naranja, rejilla dura, no se pudrirá y no será afectado por situaciones extremas del tiempo. Equipado con cuatro bandas reflectantes y una linea de vida de 3 m. Grueso 12,5 cm,Exterior 62,5 cm  Interior 40,5 cm. Peso 2,5 kg.",9/10  (10 votos),https://www.accesorionautico.com/images/products/aro111.jpg
"Ancla Tipo CLAW Inox 7,5 Kg",https://www.accesorionautico.com/anclas-anclas-tipo-claw-c-18_88_936.html,[00110907-O],[Anclas tipo CLAW Inox 316],"295,00€","Ancla Tipo CLAW Inox 7,5 Kg. Ancla en inox 316,Modelo de 7,5 Kgs",9/10  (6 votos),https://www.accesorionautico.com/images/products/85.jpg
Ancla Tipo CLAW Galvanizada 5 Kg,https://www.accesorionautico.com/anclas-anclas-tipo-claw-c-18_88_936.html,[16400322],[Anclas tipo CLAW galvanizada],"32,95€","Ancla Tipo CLAW Galvanizada  5 Kg. Ancla en acero,fundido y zincado al fuego,Modelo de 5 Kilos",9/10  (10 votos),https://www.accesorionautico.com/images/products/00111002.jpg
"Ancla FOB LIGH 3,9 Kg Imnasa",https://www.accesorionautico.com/anclas-anclas-c-18_88_930.html,[16400121],[Anclas FOB LIGHT],"384,00€","Ancla FOB LIGH 3,9 Kg Imnasa. Ancla FOB LIGHT desmontable de aluminio-magnesio. Ideal como segundo fondeo,Modelo de 3,9 Kilos,Para embarcaciones de 2,5 á 4,5 tn,Linea de entrada 12 mm",8/10  (1 voto),https://www.accesorionautico.com/images/products/16400120-1.jpg
Ancla FOB HP 6 Kg Imnasa,https://www.accesorionautico.com/anclas-anclas-c-18_88_930.html,[16400101],[Anclas FOB  HP],"95,95€","Ancla FOB HP 6 Kg Imnasa. Ancla FOB HP en acero galvanizado.,Aprobado Bureau Veritas,Modelo de 6 Kg",9/10  (7 votos),https://www.accesorionautico.com/images/products/16400100 (1).jpg
Ancla Rezon de Varillas 4 Kg Galvanizado Imnasa,https://www.accesorionautico.com/anclas-ancla-rezon-varillas-c-18_88_918.html,[16400071],[Ancla Rezon de Varillas Galvanizada],"19,95€","Ancla rezón de varillas, modelo galvanizado,Peso 4 Kg,Longitud tubo:40cm; longiyud varillas: 420 mm,Diametro varillas: 8 mm,Diametro tubo: 36 mm",7/10  (3 votos),https://www.accesorionautico.com/images/products/ancla rezon galv.jpg
Asiento Admiral 435x490x500mm Polietileno Blanco,https://www.accesorionautico.com/asiento-admiral-435x490x500mm-polietileno-blanco-p-11438.html,[90700123],[Asientos Piloto],"59,95€","Asiento en Polietileno blanco,va bien con el pie 90700112 , 90700200 , 90700202 , y todos los de marca garelick.",0/10  (0 votos),https://www.accesorionautico.com/images/products/90700123.jpg
Ancla FOB THP 6 Kg Imnasa,https://www.accesorionautico.com/anclas-anclas-c-18_88_930.html,[16400130],[Anclas FOB  THP],"75,95€","Ancla FOB THP 6 Kg Imnasa. Ancla FOB THP 4 Kg Imnasa. Ancla FOB THP,en acero galvanizado,Modelo de 6 kilos",10/10  (9 votos),https://www.accesorionautico.com/images/products/16400124-1.jpg
Ancla Rezon de Varillas 4 Kg Inox Imnasa,https://www.accesorionautico.com/anclas-ancla-rezon-varillas-c-18_88_918.html,[16400074],[Ancla Rezon de Varillas Inox],"72,95€","Ancla Rezon de Varillas 4 Kg Inox. Ancla rezón de varillas, modelo en acero inoxidable,Peso 4 Kgs,Longitud tubo:40cm; longitud varillas: 420 mm,Diametro varillas: 8 mm,Diametro tubo: 36 mm",9/10  (2 votos),https://www.accesorionautico.com/images/products/ancla rezon.jpg
Alarma Detector Temperatura - Calor - Fuego para Barco Imnasa,https://www.accesorionautico.com/alarma-detector-temperatura-calor-fuego-para-barco-imnasa-p-3557.html,[90250794],[Alarmas y Detectores Humo y Gases Barcos],"22,50€","Alarma de humo para nautica , barcos y veleros .,Con test de alarma, sin cables.,Alimentacion 9 voltios.,85 decibelios.,Ø 105 milímetros. Altura 85 milímetros.",9/10  (8 votos),https://www.accesorionautico.com/images/products/90250794.jpg
Escalera de Emergencia para Barcos 94 cm Imnasa,https://www.accesorionautico.com/escalera-emergencia-imnasa,[22400047],[Escaleras De Emergencia],"27,95€","Escalera de Emergencia 94 cm Imnasa,3 peldaños",0/10  (0 votos),https://www.accesorionautico.com/images/products/22400048.jpg
Cadenote Inox 12x120 mm.,https://www.accesorionautico.com/cancamos-cadenotes-cadenote-inox-c-28_396_399.html,[20233128],[Cadenote Inox],"6,95€","Cadenote en acero inoxidable con ojillo, arandela y tuerca hexagonal.,D1: 12 mm. A: 105 mm. B 120 mm D: 30 mm.,D1_ Ø eje,D   Ø interior ojo,C grosor anilla,B lomgitud rosca",9/10  (5 votos),https://www.accesorionautico.com/images/products/cancamo-6x40-milimetros-20233120.jpg
Alargo Electrico Negro 15 m,https://www.accesorionautico.com/alargo-electrico-negro-p-3727.html,[64000073],[Cables Electricos],"95,00€","Cable acrílico flexible 0,6/1 kV.,Cable de 3 x 1,5,Longitud del cable 15 metros",9/10  (4 votos),https://www.accesorionautico.com/images/products/alargo-electrico-negro-64000072.jpg
Chaleco Salvavidas Adulto Samoa 150 Nw +40 kg Imnasa,https://www.accesorionautico.com/chalecos-salvavidas-nauticos-chaleco-salvavidas-adultos,[90250463-O],[Chaleco Salvavidas Adultos 150 Nw],"15,95€","Chaleco salvavidas en tejido de alta ressistencia UV.,Cintura central con fijacion rapida, sistema de señalizacion central relfectante y silbato.,Flotabilidad de 150 Newtons según norma EN-ISO-12402-3.,Talla Adulto Para personas de más de 40 Kgs de peso. Medidas tórax: 80 á 125 cm.",9/10  (11 votos),https://www.accesorionautico.com/images/products/90250463-1.jpg
Inodoro Manual Ocean Compack 2K,https://www.accesorionautico.com/inodoros-accesorios-inodoros-manuales-c-345_351_352.html,[70250083-O],[Inodoros Manuales],"125,00€","Inodoro manual con taza vitrificada y tapa.,Base y bomba en pvc antivibracion.,Larg x Alt x Anch 410 x 340 x 450 mm.",0/10  (0 votos),https://www.accesorionautico.com/images/products/70250083a-z.jpg
Cadenote Inox 12x130 mm.,https://www.accesorionautico.com/cancamos-cadenotes-cadenote-inox-c-28_396_399.html,[20233129],[Cadenote Inox],"7,50€","Cadenote en acero inoxidable con ojillo, arandela y tuerca hexagonal.,D1: 12 mm. A: 130 mm. B 80 mm D: 30 mm.,D1_ Ø eje,D   Ø interior ojo,C grosor anilla,B lomgitud rosca",0/10  (0 votos),https://www.accesorionautico.com/images/products/cancamo-6x40-milimetros-20233120.jpg
Bote Cola Pvc 125 ml Adegrip PVC,https://www.accesorionautico.com/bote-cola-adegrip-p-11576.html,[03800034],[Kit Reparaciones y Pegamentos],"12,95€","Cola para pvc , 2 componentes , activador 10 ml.",0/10  (0 votos),https://www.accesorionautico.com/images/products/03800038.jpg
Cadenote Inox 10x120 mm.,https://www.accesorionautico.com/cancamos-cadenotes-cadenote-inox-c-28_396_399.html,[20233126],[Cadenote Inox],"5,50€","Cadenote en acero inoxidable con ojillo, arandela y tuerca hexagonal.,D1: 10 mm. A: 105 mm. B 120 mm D: 25 mm.,D1_ Ø eje,D   Ø interior ojo,C grosor anilla,B lomgitud rosca",9/10  (9 votos),https://www.accesorionautico.com/images/products/cancamo-6x40-milimetros-20233120.jpg
Cabrestante Manual Imnasa 1125 kg,https://www.accesorionautico.com/cabrestantes-manuales-cabrestantes-manuales-imnasa-c-16_74_615.html,[90800334],[Cabrestantes Manuales Imnasa],"74,95€",Cabrestante manual de hasta 1125 kg. Reduccion 12:1,4/10  (2 votos),https://www.accesorionautico.com/images/products/cabrestante-1135-kg-2500-lb-winch.jpg
Volante V 45 negro,https://www.accesorionautico.com/volante-negro-p-6550.html,[V-45],[Volantes],"36,95€","Volante en material termoplastico y acolchado.,Cono direccion mecanica, pequeño,Ø 280 mm",8/10  (11 votos),https://www.accesorionautico.com/images/products/V-45.jpg
Carrito-Soporte Motor Fueraborda Fijo Hasta 40 Cv Imnasa,https://www.accesorionautico.com/soportes-motor-fueraborda-carrossoportes-motor-fueraborda-c-15_163_685.html,[90800365],[Carros-Soportes Motor Fueraborda],"55,95€","Carrito-Soporte Motor Fueraborda Fijo Hasta 40 Cv Imnasa ,Soporte motor para hinvernaje fijo fabricado en hierro galvanizado y cromado. Potencia maxima 40 cv.",9/10  (13 votos),https://www.accesorionautico.com/images/products/04737000.jpg
Interruptor de sentina sin mercurio Imnasa,https://www.accesorionautico.com/accesorios-bombas-interruptores-terminales-c-24_131_343.html,[44250322-O],[Interruptores y Terminales],"13,95€","Interruptor de sentina sin mercurio,12-24 voltios; 20 Amperios",9/10  (8 votos),https://www.accesorionautico.com/images/products/44250322.jpg
Tubo Cola Neopreno 65ml,https://www.accesorionautico.com/tubo-cola-neopreno-65ml-p-2367.html,[03800030],[Kit Reparaciones y Pegamentos],"3,50€",Tubo Cola Neopreno 65ml,8/10  (2 votos),https://www.accesorionautico.com/images/products/03800030.jpg
Pie Asiento Piloto Telescopico 430-635 mm Ø 60 mm,https://www.accesorionautico.com/asiento-piloto-telescopico-430635-p-4906.html,[90700112-O],[Pies Completos para Asientos Piloto],"95,95€","Pie telescopico manual para silla, con base giratoria. ,Dimension telescopica 430 - 635 mm,Diametro 60mm",9/10  (10 votos),https://www.accesorionautico.com/images/products/pie-silla-telescopio-giratotio-90700112.jpg
"Toldo Bimini 225 cm 3 Arcos, 25mm",https://www.accesorionautico.com/toldo-bimini-arcos-25mm-p-8064.html,[90210354],[Toldos Bimini Imnasa Basic],"155,00€","Toldo parasol.,Fabricado en material sintetico blanco de alta tenacidad. Con 3 arcos.  ,ancho : 225 cm,largo : 180 cm,alto : 110 cm,Ø tubo : 25 mm,Adecuado para embarcaciones no neumáticas con el pasador 90866110 ó el 90866111, ",9/10  (2 votos),https://www.accesorionautico.com/images/products/407332_BiminiAluminio1_Plastimo.JPG
Soporte Fueraborda Auxiliar Inox 6 Cv 25 Kg Imnasa,https://www.accesorionautico.com/soportes-motor-fueraborda-soportes-motor-fueraborda-para-plataforma-c-15_163_683.html,[03000275],[Soportes Motor Fueraborda Para Plataforma],"51,00€","Soporte Fueraborda Auxiliar Inox 6 Cv 25 Kg Imnasa,Soporte de motor fijo en inox y madera barnizada de primera calidad.  Maxima capacidad 25 kg. Se recomienda fijar un cable de seguridad del motor a la embarcacion.",10/10  (8 votos),https://www.accesorionautico.com/images/products/Ref.03000275.jpg
Soportes Sujecion Neveras-Cajas-Depositos,https://www.accesorionautico.com/soportes-sujecion-neverascajasdepositos-p-9197.html,[65000378],[Kit Sujeciones],"6,95€",Soporte para sujetar neveras-cajas .,0/10  (0 votos),https://www.accesorionautico.com/images/products/Q006661.jpg
Rejilla Inox 316 Redonda 125 mm,https://www.accesorionautico.com/rejillas-rejillas-inox-c-435_441_443.html,[20250451],[Rejillas Inox],"3,95€","Rejilla de aireación en acero inoxidable redonda.  ,Diámetro: 125 mm.",0/10  (0 votos),https://www.accesorionautico.com/images/products/13355.jpg
Rodillo Quilla 112mm-Eje 17mm,https://www.accesorionautico.com/rodillos-remolques-rodillos-quilla-c-16_77_621.html,[90804141],[Rodillos Quilla],"4,75€",Rodillo para quilla. Longitud 112mm. Diametro 71mm. Eje 17mm.,9/10  (2 votos),https://www.accesorionautico.com/images/products/90804141-00.jpg
Registro Circular Blanco 113 mm,https://www.accesorionautico.com/registro-circular-blanco-p-1542.html,[35251027],[Registros Circulares],"4,50€","Registro circular fabricado en nylon con cierre especial que garantiza la estanqueidad.,Diametro Int 102 mm. Diametro Ext 113 mm.",9/10  (10 votos),https://www.accesorionautico.com/images/products/02020400.jpg
Chaleco Salvavidas Adulto Azores 150 Nw +40 Kg Imnasa,https://www.accesorionautico.com/chalecos-salvavidas-nauticos-chaleco-salvavidas-adultos,[90250863-O],[Chaleco Salvavidas Adultos 150 Nw],"15,95€","Chaleco salvavidas en tejido de alta ressistencia UV.,Cintura central con fijacion rapida, sistema de señalizacion central relfectante y silbato.,Flotabilidad de 150 Newtons según norma EN-ISO-12402-3.,Talla Adulto Para personas de más de 70 Kgs de peso. Medidas tórax: 100 á 150 cm.",0/10  (0 votos),https://www.accesorionautico.com/images/products/90250863.jpg
Cocina Inox 1 Fuego ENO,https://www.accesorionautico.com/cocina-inox-fuego-p-9734.html,[05010246],[Cocinas],"159,95€","290mm x 350 mm.,alto : 110 mm.,peso: 2.5 kg,con sistema basculante.",0/10  (0 votos),https://www.accesorionautico.com/images/products/soporte-cardan.jpg
Conjunto Limpiaparabrisas 280 mm,https://www.accesorionautico.com/conjunto-limpiaparabrisas-p-10859.html,[44250179],[Limpiaparabrisas],"59,95€","conjunto limpiaparabrisas 110 grados , 12 voltios , 280 mm largo .,incluye motor , brazo 175 a 275 mm  y escobilla 280 mm",0/10  (0 votos),https://www.accesorionautico.com/images/products/44250179.jpg
Cadenote Inox 10x100 mm.,https://www.accesorionautico.com/cancamos-cadenotes-cadenote-inox-c-28_396_399.html,[20233125],[Cadenote Inox],"4,50€","Cadenote en acero inoxidable con ojillo, arandela y tuerca hexagonal.,D1: 10 mm. A: 100 mm. B 90 mm D: 25 mm.,D1_ Ø eje,D   Ø interior ojo,C grosor anilla,B lomgitud rosca",10/10  (4 votos),https://www.accesorionautico.com/images/products/cancamo-6x40-milimetros-20233120.jpg
